label,avg_sentence_length,vocabulary_richness,punctuation_density,passive_voice_ratio,sentence_variance,coherence_score,avg_word_length,transition_word_density,repetition_score,formality_score,burstiness,perplexity,num_paragraphs,has_headers,has_lists,word_count,content_type
Human,14.869404324865563,0.7027374304510067,0.01,0.3424448563653319,0.5203707458320799,0.6221846944789815,4.905218595938532,0.06242492443994785,0.2973503282412346,0.5390418128896205,0.5112295672126826,82.77015933241059,11,0,1,1096,news
Human,15.018267110583075,0.7262646616223,0.03854670257750088,0.1911061582082974,0.5437969778947656,0.7443686396956353,5.289054965108496,0.06129225534135033,0.304750080374012,0.3228597217185884,0.5101228654195786,96.33825689133923,10,0,1,741,social_media
AI,18.888307876668257,0.6305897487885055,0.04394849974458317,0.14350969190515978,0.3160799372047387,0.8011606297594719,4.961666625855551,0.06585994356507628,0.2079695096330654,0.6932433122953403,0.2709065828440364,60.866837933184954,4,0,1,709,social_media
AI,18.397046253525158,0.6257570323464614,0.053816421808194695,0.19609572129746064,0.22935255138800625,0.6696284298003642,5.481210985750164,0.08769194380743692,0.3378014750782534,0.7720704291331816,0.17348407423324883,52.47147950459725,3,0,0,208,news
AI,30.416717100467075,0.6714367296721934,0.04530023721041968,0.2801120041582417,0.3276019656513371,0.8134342154397258,6.567204745927452,0.08530281814312772,0.2591700115933332,0.6444508326895564,0.32194282669272595,41.6011322645622,4,1,1,532,academic
AI,21.9276963465771,0.5982474953163813,0.05452821347067996,0.3056093694176901,0.26212878096426284,0.7190861225189942,5.194032385345673,0.09267405495040087,0.09887201154786855,0.6854218896174895,0.3653104401802959,37.839038582233506,7,1,0,341,news
Human,11.369092604183772,0.6691108364006629,0.04778586189757143,0.10170069646784735,0.44847466045427886,0.7666504860464318,4.708478937503355,0.09033309818658751,0.31231044561784665,0.45742037984906264,0.6544285087196176,101.41010375113456,1,0,0,134,blog
Human,20.736466184832857,0.8370366348843958,0.03471994251266786,0.16057843425478582,0.5917657493121972,0.6792003705984099,5.087063026429133,0.07218635838490146,0.21066056330940994,0.5710981742018187,0.5168960492406682,71.99512299011455,7,0,1,88,academic
AI,23.497835228796482,0.6988119344102965,0.036937177052343374,0.28181140955774625,0.25419326324033625,0.7353210923496261,4.64281921346576,0.1179258960945042,0.08446235928893839,0.8215358389639144,0.29023104053685683,42.17319792051053,5,0,0,373,news
AI,20.556759403286794,0.4875205961571914,0.04287854725218286,0.3308267414956539,0.3046490281761105,0.680125307725447,4.962741421324585,0.09512647039616465,0.2396141554635643,0.5181178190491325,0.20126113021231565,45.024341336157306,7,1,0,524,article
AI,27.554439147571745,0.6020500593501047,0.05161373581250433,0.2033349329523357,0.4126142986040386,0.8064029777343955,4.823571135165838,0.07284351686408161,0.13908922730440204,0.9167908005543365,0.28911442278733895,35.084371489010216,5,1,0,723,academic
Human,25.00523324175349,0.7028347243894545,0.027651892424938138,0.20494463965385157,0.5740566214296169,0.5925774027213274,4.9999750105246115,0.03803983863869692,0.18584723348350007,0.6650703913398835,0.6280286181213071,50.495303645072816,6,1,0,201,news
AI,20.321154653946394,0.6247446348814623,0.046775743796441914,0.23182950320005943,0.3475452695721918,0.8108631081543934,5.592161747341003,0.08557461819283861,0.241416809154577,0.8132388908810207,0.20807173469610718,26.22450420578898,4,1,0,310,article
Human,27.389312281095883,0.6633169841337918,0.04286187600512343,0.08391899123473578,0.19436404518847822,0.92307812145816,5.391295435102729,0.041443094929108554,0.10298160506395085,0.4190267987278149,0.673967263157499,85.94498545282762,8,1,0,940,news
Human,14.536131235771297,0.7044904868074059,0.03451911566570223,0.1642674899625803,0.40953423630481844,0.42356950757441136,4.281254320535217,0.03987993860844585,0.3742972833272994,0.5534881509802958,0.4372392507084749,118.60557732431079,10,0,0,674,blog
Human,11.01026603710229,0.7166467084336144,0.03076863979714953,0.15357760560519296,0.3998852078910101,0.5816499802632253,5.404074911618553,0.03915391368963904,0.12651239793175356,0.41167218211756174,0.6296901228669539,76.12436592658231,9,0,0,69,social_media
AI,25.049971734191224,0.5863085819476851,0.039571388854290485,0.28044961663317436,0.23200169257981662,0.6940532130385779,5.2515022539776535,0.06783212017225812,0.12491329962229444,0.7141618301993111,0.2565752990321702,37.96432439237194,4,1,1,588,news
Human,17.876603646238564,0.593809446978634,0.05207108889035217,0.10430684896867647,0.3212199930097156,0.6320877470201192,4.392180786001357,0.05914032848493574,0.16393259868315607,0.3881241529009394,0.6479033424988525,60.06627875549751,5,0,1,1182,academic
AI,22.9283047860105,0.7154615528031829,0.04878923680945817,0.2536467694995089,0.3389189608186033,0.7489119013085268,3.9686049813752438,0.0703263909663094,0.18209422731956987,0.7919729454919124,0.4092129895540266,44.68830937242795,7,1,0,661,news
AI,20.33313897508741,0.5467185080267073,0.04775807651886069,0.19785871352090845,0.17539398143917925,0.7869437529088841,5.147253719968682,0.05691225750389735,0.16162115770665525,0.765739051736285,0.23714866184271768,46.13364962070145,4,1,1,548,news
Human,13.769901745483939,0.6962207787746351,0.011927800987493981,0.08247427119309075,0.39324610586247366,0.8218059576383138,3.7714600469584876,0.027980274293650916,0.31282824247884333,0.611519420671435,0.4313094234340266,119.13133981493472,5,0,0,684,news
Human,22.133975677466072,0.7405353913735264,0.0394373527153082,0.04246882209260967,0.42856516277001466,0.46411748528128716,3.772832718814152,0.030017463876581364,0.13465752506645098,0.77376426356655,0.673441304642968,80.24279911510735,4,0,1,380,news
AI,21.321280686126983,0.6217181646614537,0.04767188535363911,0.13895210499090693,0.23962077500561102,0.8236698155952603,5.963854026095879,0.058202852737333666,0.11477234728985715,0.8106564808424677,0.07780497482048973,44.704969151598895,4,0,1,256,academic
AI,30.574195045487862,0.63997827263703,0.04225395595969738,0.2801233112853861,0.4365670332684477,0.6396109306386085,5.222976973377487,0.10054876672365481,0.13955484027531953,0.719622065272346,0.22521109573847234,26.74784389320142,4,1,1,281,academic
AI,23.24376178306658,0.6214546728629046,0.04308345422859387,0.31601990038191363,0.35470428423212197,0.9118502326972806,4.725778148006135,0.08932238651877904,0.19830924683128848,0.6654094603636246,0.27405618864274933,37.73784633356731,7,1,0,679,news
AI,20.28050906315163,0.5830357136138489,0.0474268420088731,0.24774604141455892,0.2548058312282778,0.8176309481834706,5.7217268932942345,0.07889952548095039,0.22052447456822646,0.7762829252551259,0.23390224935132653,50.651516148392275,5,1,1,666,social_media
AI,17.598993108796144,0.6440919472033042,0.036241552181564864,0.2612868023360371,0.3069072835714972,0.7555798611240035,6.893277681518342,0.07702078149257624,0.06746057665793488,0.7265541187160497,0.35845719387953323,41.62289398336435,4,1,0,458,news
AI,21.600773155384278,0.5857094205782956,0.04037309078425794,0.008914776754493037,0.26310998938298946,0.7795762008707637,4.9558136408040445,0.07710780201189957,0.20922577186242397,0.7658117827061123,0.39099672147663056,31.623627003718624,6,0,0,306,academic
AI,24.98143589916107,0.6499628614935831,0.0397345066354786,0.2768376346014551,0.3069186852159896,0.8484599869059448,5.941779903279769,0.07273865311020815,0.1397855307432521,0.794380968673269,0.2527634434675825,45.41948226625834,6,1,1,321,blog
Human,20.402293400442716,0.676696182113482,0.051906388223156005,0.05359571954474829,0.5469888680670604,0.514468718045821,4.010439937550431,0.08690321571119514,0.2239792396790149,0.5480155693290609,0.6515485946675602,75.96005703522835,11,0,0,245,news
Human,11.459455823509947,0.655155704984288,0.039839248132039144,0.0,0.4524701244092759,0.5958812738051963,6.061953642532039,0.07193567243647485,0.12441755274517759,0.37716539200417076,0.43526957615977335,70.69579365836752,11,0,0,57,news
Human,26.034035987527055,0.7985813512019895,0.037288138206254505,0.06827627010595756,0.5698798019419684,0.6089512675000132,4.329027301588705,0.098596634137078,0.18944680562110106,0.1,0.6062933423300612,105.11994325093366,6,0,0,459,news
AI,23.577158183844592,0.6378895129993443,0.050166293044261796,0.29191988572337335,0.26538432183435506,0.8552662559738642,4.7661030681054815,0.07903096187932919,0.13824785464807118,0.8269416428302317,0.36229535336824353,56.21700390266211,4,1,1,791,news
Human,13.906063328590118,0.7138064673937807,0.04257841108931334,0.19104707332443407,0.4594573087713425,0.7359791407564501,4.566889907546092,0.08185847974144989,0.2499417448372645,0.5402203751694202,0.4376151152404265,52.482077882046106,8,0,0,671,article
Human,20.008464160933773,0.6588879938257045,0.03363359609753458,0.10997643883020697,0.39143133203473923,0.37880653427628047,6.110533724835002,0.06416586068308462,0.06660119193334255,0.47806068874700136,0.43213134971889067,68.73813954930007,10,0,0,289,news
Human,29.381574269815744,0.6543379736859681,0.08259451174785479,0.16201838092783383,0.3933519607062837,0.6179103915632451,6.1228963693530645,0.060365614972685604,0.21669970641968428,0.4019568658476037,0.36062913939058855,86.38510196754383,8,0,0,1078,academic
Human,17.368145403995126,0.5876790895433098,0.05157823105585884,0.23386126385545644,0.598501417618607,0.666602137129191,3.0,0.06921406486164806,0.32277831464315926,0.4801998289717271,0.20322373631363166,73.17282768284919,7,1,0,471,academic
Human,18.102009497922086,0.8468822728862639,0.0411057936728606,0.23397102054414676,0.2988166843678166,0.6384872458570838,5.833287086332077,0.044783970816867025,0.26101518949856045,0.5721669956696516,0.6790391689093053,66.1613027417355,10,0,0,263,article
Human,8.807111807703349,0.6704844762216409,0.0437176681800598,0.04254806642676345,0.6131004417725681,0.7370292149648091,5.16045063834877,0.059230362041924,0.2697096048898504,0.6721302957550113,0.6517114025269919,67.32083939149958,7,0,0,290,news
AI,26.48462169274057,0.6653914720915598,0.04192470915365872,0.22229944512919525,0.2806014191781532,0.8103885493329682,4.614916795740557,0.07147761658025295,0.18777007692118142,0.7122084946374352,0.2077077503725931,48.986123834560765,4,1,0,410,social_media
Human,21.992886309549444,0.7591094089697268,0.04360288340203608,0.0529464316140591,0.42961344950072755,0.6394735847846651,4.534313982944393,0.05428997209030976,0.14040311643218242,0.5732674437775935,0.4911382543057472,81.3171903479456,10,1,1,450,news
Human,17.474133539187484,0.8456837711022345,0.04514504842581566,0.0,0.48951359691293533,0.4627826456313239,5.888690622488822,0.044073333788008894,0.1557271848308449,0.7479596928686147,0.5226816530942964,88.62679889226007,1,0,0,904,academic
Human,17.91902512987892,0.6541070677700567,0.028515920736303525,0.1574064654458711,0.4930066633332034,0.6691404517732742,5.1173236608495225,0.060094853147615444,0.2435920900397113,0.5231759039054301,0.5661017432576464,72.74624150342191,3,0,0,1003,blog
Human,19.350825255452495,0.47968798998434553,0.03502476159100804,0.010911295704507523,0.5621995923817149,0.7263732995766262,3.7691841170358873,0.06917107563161352,0.2059228154293124,0.44514969319567055,0.76825779289659,72.07690290842956,7,0,1,249,blog
AI,17.048666119418638,0.6054432166210644,0.03719436748463045,0.18102995538543398,0.09783097392814563,0.6507992572552275,5.813976997199064,0.10961456667828653,0.17375438962731904,0.7580982232951039,0.28799507963878723,44.158349001011146,7,1,1,505,social_media
AI,17.985124011957414,0.606528137626253,0.04785076325983643,0.23051551140743112,0.3864422826303879,0.7859857793599039,6.064737197662268,0.07597976664480985,0.19919763017801947,0.7706159737055892,0.3248432603082099,59.36340900775705,4,1,0,385,news
Human,17.38027089941307,0.6559069786853371,0.034897214102395484,0.2114393571921533,0.5128296864005747,0.6201442368875444,5.4670437753187615,0.06997905624858684,0.31053268415183094,0.3510652868587828,0.43988650389149314,99.73865133146828,11,0,0,160,article
Human,16.646289770828123,0.7648255860904737,0.03315187236372527,0.17953418861311474,0.4160213535563277,0.5528990177249851,5.004032551892332,0.057496052361115726,0.2893802282511466,0.6775799274701981,0.5818810688515701,93.91633294044314,11,0,1,146,news
Human,21.42001164775742,0.7100503320964622,0.04498129921690313,0.31790467284906554,0.434091468666122,0.5709317862538954,5.798383082782113,0.05200563796394118,0.31721848049870033,0.3601689266504798,0.5900881680246004,77.48857204587819,7,1,0,238,social_media
AI,22.07073308017256,0.5146626758430203,0.0402179062858876,0.21256745975951707,0.26575839533920914,0.7002266227928468,4.9569698430436375,0.08855940123659779,0.11857863141166017,0.7575026335264127,0.144265701117038,38.924800300236015,3,0,0,625,social_media
AI,25.351364417543586,0.6533691991684328,0.045362782433180336,0.1798636329005589,0.3427107144651126,0.6008392036831077,4.586521272634183,0.07328682566374765,0.1984180943625904,0.9204067967457338,0.21547341234668754,31.146361831024695,4,1,1,712,social_media
Human,5.658023163897926,0.6779357715062669,0.013020383197967948,0.201285996766513,0.36858692341701554,0.6334733390890334,4.590644176184563,0.08847134708684512,0.22994100412508606,0.7359171592853986,0.219403831193829,51.33701313196481,4,0,0,509,blog
Human,33.12470023736704,0.875692299875394,0.04505566288488977,0.13932474170888956,0.623155230867869,0.7130463390508184,3.5152820968314904,0.06275806156729043,0.18253552460667383,0.41557043057862364,0.6545212660958013,70.36593442859694,6,0,0,333,news
Human,21.98405159576397,0.7133025931124064,0.04850779002153535,0.149945946773389,0.3142452828078529,0.595185518488195,3.266085964352679,0.06691557172431505,0.3115689400382386,0.18287469080566904,0.5528171253918464,84.09479731386591,8,0,1,53,news
AI,18.18992375489503,0.5060292507337095,0.04137583979433397,0.16809525275321507,0.2602942673816878,0.8413407174120706,5.471656423401908,0.08804448968345018,0.13904564993854832,0.7093651071074515,0.25340302897358064,30.242022862841722,4,1,1,547,article
Human,26.8583322575436,0.519422609574383,0.05905131907451509,0.1878284775789338,0.39511576764992135,0.6735926799138716,5.788280270121799,0.06652817275906393,0.30443619490831475,0.4919414109657886,0.5257737088520393,89.73264774365715,5,0,0,347,social_media
AI,24.019967859638506,0.6795698737942463,0.04815726824045643,0.3194991423835307,0.2598755992614906,0.8075951032113794,6.309827593028751,0.09469598648899653,0.12785243148102157,0.6962680776493358,0.25657454119627476,42.193689958781945,6,0,0,311,social_media
Human,14.732816559964405,0.8054608358115318,0.04114600904438813,0.10587804376082276,0.41304844931227913,0.7600242288839195,5.880803107153014,0.04801708228907749,0.11327155425999244,0.4523565819889229,0.5584758287265946,94.75652598587212,5,0,1,444,academic
AI,19.051993260789,0.5431012322093463,0.04084728637075633,0.20351821562868444,0.3750930416898375,0.7544016090186989,5.388630322400232,0.08490586352710049,0.2670557409293425,0.5879913263622409,0.26526844113899467,49.19166644055582,4,1,1,578,academic
AI,28.033692514499634,0.6371050892580411,0.04394769184902339,0.18392623257231877,0.39257647629798087,0.7984975683714761,6.359326712791505,0.07238885455972938,0.14516242017538855,0.8412658734025187,0.12913777899098677,60.87687005913867,3,1,0,585,blog
Human,27.084466768570053,0.889699997294462,0.035533216406085394,0.05622535156627488,0.5175766820687919,0.5167967130080556,5.620908745199231,0.057320741257719285,0.1389385995712239,0.5275243903854031,0.3046104247887248,71.07710844959914,3,0,0,56,news
Human,25.08294221148407,0.49605654986078085,0.040800247714521,0.16506071935818745,0.3886685653093468,0.6363273307321347,5.06411396092865,0.016232051032003064,0.161328797697063,0.3966195416164723,0.5379429429414238,47.46962557544527,4,1,0,1168,article
AI,32.8892437303265,0.601216382704145,0.047139734332499794,0.24836164563778465,0.4417545118018449,0.8553520303726423,4.47656039394342,0.0836974219012358,0.16079139247516377,0.8540466953629066,0.2704269009304075,46.3586958444592,7,1,0,389,article
Human,16.33821687527843,0.68188596117587,0.044701480718279916,0.10353179872918396,0.6478502111074766,0.6719416025112317,3.9933603090699354,0.06950332132655193,0.20532021103395431,0.4420473501715679,0.634665109356282,31.12250774073766,3,0,0,543,social_media
AI,28.346673524823963,0.6830766981653977,0.04165680468675873,0.18859480852043345,0.3363283340202671,0.7082719752956621,4.965002707909729,0.08791719076599272,0.20282118218706768,0.7256527398202257,0.1385502351156691,49.608710266847375,3,0,0,209,article
AI,21.872035613854408,0.5458653548998545,0.041635380712675814,0.2606187940669034,0.2824985572990978,0.8547279261133001,4.93763088005771,0.08996051342203866,0.30109832340986054,0.7099776159133687,0.3135393686630153,35.8170630283617,4,1,1,583,social_media
AI,17.692242989339462,0.6264858016041497,0.0350339854450294,0.1587669076247952,0.2773143791912766,0.7831809775585389,4.907801989645214,0.07300548287283015,0.14826398396511578,0.7732924328158328,0.2397891778508459,46.18433977888566,7,0,1,640,news
AI,16.277202513552652,0.6656440004526457,0.05386966153772059,0.2399293642576094,0.24754982609382886,0.8078937424268339,4.742095227046048,0.08978109083352206,0.19250051585391487,0.7212521898507492,0.3125452930851519,53.58369563851567,5,1,0,379,article
Human,19.765163539027572,0.6253787036924487,0.027108082000983833,0.20559819994192752,0.547162207042693,0.4273362191442619,4.197343360044399,0.08653661952633264,0.23121052089431934,0.5355544832723179,0.40335449535573453,88.35742472579682,9,0,0,1060,social_media
AI,17.50595861846621,0.6007588161152861,0.04730076765679131,0.25910363738031345,0.34753798798742797,0.7306422265394188,5.104597558994243,0.09596626009594238,0.1375314983983223,0.7184125969611052,0.10481166379586604,45.60930555105252,7,1,0,608,news
AI,20.817820794963943,0.5843865994722767,0.049303511157007714,0.1903709932015461,0.229882145363013,0.7315473584234048,4.842004315645207,0.09076055449947312,0.16148316176281102,0.7674909398094544,0.23409460146329206,45.834224141472944,5,1,1,665,news
Human,15.33255608377755,0.6650620029711685,0.04912039314969667,0.09681054969355235,0.5589838530926783,0.8223054876951548,4.022302458524306,0.06739312862086634,0.07784331870229355,0.4427365891252083,0.5872599294032652,93.0438813550621,8,1,0,265,social_media
AI,23.41764904684345,0.6840429535902651,0.0585686189438746,0.19382870484653128,0.32774841914335545,0.7565729087867447,6.674138360514419,0.08679072094649505,0.19195461183731113,0.6416159818144761,0.2575962271995266,56.99204341793241,5,1,1,666,social_media
Human,12.218063834625003,0.7090061225500832,0.052987794659534765,0.1740782499366363,0.5168870046441464,0.5960611911986038,6.453364911130691,0.04822867427831495,0.4212081090411249,0.5236606467233348,0.3930098425816823,57.32906276564004,5,1,0,1027,blog
AI,21.75965773048088,0.7747291449733449,0.05211906719162435,0.2688332832945556,0.18253748495541017,0.7521890736992035,3.671874339853776,0.09873606014406744,0.2808700945069613,0.8388372127655962,0.2666822155021494,44.97697552732519,4,1,0,448,news
Human,12.52674058917469,0.6988295359012134,0.04085563202553475,0.0901729857949469,0.36756359591293997,0.664190121480905,3.980826469998992,0.04671175709124636,0.19565401388261403,0.2860455677517856,0.5812418498746955,67.41373011594463,7,1,0,289,social_media
AI,26.903516192896817,0.5964829905090393,0.036480683083709754,0.2679089420833332,0.3139936707899403,0.7334625999007796,4.061749271257479,0.05712821973025224,0.2249960356246726,0.7687009569321477,0.2154129463861149,45.791194288294655,4,1,0,402,news
AI,13.560368654922135,0.5192120639013977,0.04583498929178309,0.24338237581542607,0.3007915980008395,0.8678102577076188,5.4519803681304495,0.06848452886851517,0.18218373258372597,0.8033279068743542,0.23386680968638723,39.54127940921039,4,0,0,468,article
AI,20.868220098542565,0.5710329869069669,0.04888922225946812,0.18114811729440494,0.22933575142539595,0.832328395797019,5.809984007341909,0.0854462765203739,0.16667812352584274,0.7309816356869256,0.3197895506809754,48.261818510297566,5,0,0,567,academic
AI,24.237632936821658,0.6311482442800084,0.04096670388758317,0.16388586607456576,0.19911672764703872,0.7876170076460096,5.137046406148755,0.08996405304161256,0.18263348796715687,0.7011351596364155,0.38179891331624555,44.5176349393111,3,0,1,262,academic
AI,23.435542460684335,0.6851970472017298,0.05460769329006888,0.22393088031417657,0.32930026601522056,0.9221200748703577,6.279692620499607,0.07248726480354215,0.15881971814454904,0.8534121622897228,0.2131582639253758,29.316027907459077,6,1,1,733,social_media
Human,18.053908347718675,0.6737789762852923,0.02946620302310748,0.06445814627088636,0.7136980879000681,0.8849938517400362,3.0,0.04535022354049341,0.21397946563033352,0.8090092426294371,0.30209705505978435,28.0528583479594,4,0,0,949,social_media
Human,16.44374096035775,0.9133965198373538,0.01828271144191613,0.0720831122344395,0.6902882692365239,0.463098079688555,4.394072585868473,0.08158934825286443,0.3521437087806067,0.6576836502658522,0.496462961005788,41.595407445115455,9,1,0,1113,news
Human,11.756212021868595,0.6081009419652211,0.039389976705199524,0.12254840630467714,0.5531292306420503,0.7399836204953604,3.0,0.04323349382547918,0.2580782924358754,0.8835002101523475,0.25916729610076983,129.7148514468897,3,1,0,548,social_media
Human,18.407113450857302,0.6906327739674805,0.036865725633948264,0.15875414885864375,0.43536434264571167,0.48698432450030876,5.763581686763346,0.05515210305983714,0.2992663231436869,0.5841775534250291,0.3931629852502837,82.90603465110888,8,1,1,714,news
AI,17.713127682607105,0.6482654621028461,0.046329818164751034,0.24453655221502896,0.2209343358639204,0.8833400102826428,5.646191965871411,0.09175091743942539,0.12742941088225423,0.6066426343173965,0.3687174043785752,82.56455945704911,3,1,1,483,social_media
AI,25.271188994142882,0.6291820144466914,0.05783416814914125,0.30184576941118696,0.2821674824028796,0.824111403007577,5.5951806010631,0.05032252778981707,0.24311687896369527,0.6541428696055522,0.2937659523409121,32.837833940109604,4,1,0,637,news
AI,19.749191336933986,0.6533707698999577,0.05180275633459411,0.2087199516785817,0.26585420691982287,0.7300979214320139,4.421961833369479,0.11125700563320583,0.24191161240412343,0.8134639193037263,0.25002863947887966,44.663869871925066,3,1,0,665,social_media
AI,19.370473368526177,0.6289958845754008,0.042553568919299616,0.14529989737390997,0.3264152808606697,0.8107584172871721,4.3838089271693725,0.08836700818216717,0.18536222691374957,0.6940245136229144,0.42102922837277057,49.304152422166254,3,1,1,450,blog
Human,29.61730370523562,0.6784307741000045,0.05759103138586926,0.2502771628991496,0.46278980088381155,0.7058763394372167,4.724249614450274,0.03724426886674222,0.11027977488603202,0.8893824174728975,0.3994616604040485,56.30978169637684,3,0,0,605,news
Human,19.871954572145373,0.45269413341447895,0.03367667651006499,0.14696446204203623,0.3332962854225162,0.5273571063080041,4.09742051763694,0.07642529321067804,0.2775945703901888,0.3968015333389139,0.6204895393452645,108.7070822196265,10,1,0,971,blog
AI,18.818002381599424,0.5989586601580071,0.0396309336802334,0.1821561848834207,0.2761812184327978,0.8877577656264957,4.513764306930726,0.07946677892814476,0.2160211593138611,0.6781420067395771,0.26009652789721405,38.00881475562978,7,0,0,539,blog
AI,23.313228702485336,0.5622514122505297,0.042646786696881975,0.18750652944885887,0.31368007845926316,0.818284696385172,5.18853437917931,0.08334657502525734,0.2068442402650337,0.7732610670144779,0.3121292869212442,44.87780031025386,3,0,1,626,blog
Human,23.303541007374854,0.7140548458600358,0.04016812170756999,0.2915793389627859,0.4343901173468397,0.5372224486888064,6.910471555551162,0.08359899193394607,0.212625616937211,0.7661372195802008,0.36713906160472254,75.33502132813082,8,1,0,157,blog
Human,17.995928419977954,0.6359476063669394,0.030342691100714584,0.133936862284675,0.5510973608347015,0.6277150393886893,4.8558936791591805,0.05180843292040827,0.16469902123604374,0.6623149110269454,0.4407722944952618,70.02498383152354,5,1,0,336,article
AI,20.635973344822986,0.6504869018582533,0.03707168827883458,0.21060393220723198,0.3206024793791347,0.7590744134097163,4.515736245361802,0.07077720574665014,0.17789578418550744,0.7339217964593094,0.3493371439385365,60.356163331312914,5,1,1,680,academic
Human,17.560271049984113,0.7903365743329458,0.025793216809498636,0.1867923587713562,0.42604144344819145,0.45725048656820266,4.213911938533223,0.08569300293420264,0.20461109162918995,0.6799163133877538,0.33671584471539756,49.19050684219302,5,0,0,780,article
Human,11.364136927709708,0.6694665313384756,0.03131986670756999,0.18539861371240784,0.3700802414282819,0.6812121896351068,5.182386076567245,0.08295385398024094,0.20010660663505686,0.7035473927142953,0.2843901589225241,90.56834995438794,11,0,1,275,social_media
AI,25.953292462425452,0.6192152978905532,0.036840271035609495,0.17603704776757617,0.21940560723571664,0.6726065156054367,6.511716996260884,0.07202145267213077,0.2539695251968301,0.6759819453622672,0.40205140656740596,51.22437963276178,5,1,1,286,social_media
AI,21.362551602781416,0.642924142998739,0.047911637294566725,0.172798535926465,0.33782320824012146,0.792166595501694,5.02803028015781,0.08803733806605521,0.11558455866698737,0.8316691136103755,0.3666675195906839,41.15858030563838,3,1,1,684,academic
Human,18.053519231083573,0.5826949492909337,0.05140036923591382,0.14977918917207853,0.38678212899777376,0.4971096763139762,8.0,0.02782486290834249,0.23250609409393014,0.5261690209987953,0.34647611043085935,67.65229548781336,8,0,0,242,academic
Human,17.381384018236414,0.7152237581749636,0.03800310691607974,0.25613359636443456,0.57492238364438,0.6234473505791555,4.452859790633355,0.03563184434852622,0.3011302567065844,0.19554843644676745,0.6431120450650072,56.50591471217376,10,0,0,456,academic
Human,12.710434978765129,0.6381407813173825,0.035994636984489375,0.19052168109326006,0.5277051305991787,0.7455463023362034,5.83399427124546,0.05886858078543513,0.09739209205214328,0.5302615591724922,0.752759672082502,71.89270719867332,10,1,0,202,blog
AI,13.424018949434792,0.7457804223867807,0.04914040191935623,0.1666667765200735,0.3351844592897051,0.8261898322272866,6.244645842231616,0.10212825132631692,0.23699450553021245,0.6967707804562124,0.28271575258288056,43.032641216888955,3,0,1,559,article
AI,32.36149790078173,0.5779478818232627,0.04951968297260717,0.20355936804240216,0.3676376562704151,0.7735920736080613,5.271599559989689,0.08722326917436246,0.2541736426394752,0.634424817860692,0.187229143185782,48.38854529524567,7,1,0,488,social_media
Human,24.86177241861383,0.8463376414728311,0.03385676607405749,0.20679369595653552,0.39511155790337626,0.7406789743064406,4.5609130956672175,0.05009797080557103,0.21417966461277058,0.4439930870609699,0.4291984958804471,123.54677276880123,8,0,0,726,article
Human,15.679811470227722,0.7198536562698529,0.06601872809658284,0.1448255602764437,0.324174449148114,0.785670921542776,5.892446441095693,0.043934875688749646,0.21053910651837549,0.285154819351001,0.505255202799515,67.8570453316861,5,0,1,72,article
AI,24.1752633902069,0.6001432629824456,0.046365032027660506,0.22720282754257995,0.20726599969467957,0.7193277223368374,4.252345556837923,0.08040918782108122,0.21773617078935864,0.6990515793381217,0.3540685073090254,37.11309373312598,4,0,1,532,article
Human,17.819990872678467,0.7712446131151304,0.03471433207991378,0.11681616222813246,0.23690980364627642,0.5466141224022596,5.331056585000982,0.06771590639366998,0.2792172374777792,0.5864758300251982,0.5113864354342953,69.79895727227579,6,0,0,968,academic
Human,12.789519182428482,0.604530408956079,0.04475707041838976,0.19083779895056677,0.3686015744512526,0.7381637295358334,3.3139040612167627,0.05099326283154771,0.336439674184792,0.4041110092883193,0.754088392418703,74.24952419163036,10,1,0,332,academic
Human,13.595968399566605,0.6809638964762411,0.039650743364500224,0.21610620617782206,0.5623352426047072,0.6608294591340251,4.68051140438353,0.08091304749610809,0.1280975615407204,0.8443697717274694,0.8732335206280107,102.67426279192618,3,1,0,1023,social_media
Human,19.479597491455582,0.7508114680382463,0.03176912502582041,0.1615129447317728,0.4193404698185846,0.5377173032243434,4.961770420939587,0.07265118427342589,0.014985919110820811,0.5617443406806059,0.4414745231750645,40.64426809205998,6,0,0,832,social_media
Human,8.283045886096843,0.6394738820258303,0.034549927083991135,0.24140194616247432,0.6020372771107713,0.5268382066245796,6.712574349179642,0.08544064013294053,0.18809724582388973,0.432055939020847,0.6604044680444522,63.19163846108486,8,1,0,399,social_media
AI,24.042839483835877,0.6527773777598352,0.052753263990757124,0.25354470170864346,0.3397019587946105,0.843458581441429,6.230993984271827,0.06983294733336047,0.2264826653772244,0.831488296303373,0.4344570057119981,44.54844534594057,6,1,1,592,article
Human,15.278339564813646,0.782075123768974,0.03888348787364326,0.16564623266516437,0.4635154505201807,0.6748871860023544,5.002774009034355,0.05690936684928413,0.2163310275610494,0.6005897867875143,0.49429476171125175,89.25729039022976,6,0,0,503,academic
AI,23.69007257736641,0.6804150293457377,0.03986524401447644,0.17688683328163135,0.41080038419463083,0.7820465787609421,5.08004047367219,0.08806859909100617,0.24402480864405152,0.6665686850644049,0.31557530774870673,44.3829653612655,4,0,1,479,blog
Human,19.697657321152196,0.8058149525694647,0.0433965584255928,0.11315306029707517,0.33466697113468014,0.8704529903542418,5.455569530518543,0.08648712088073524,0.08770190465361394,0.3087929121461531,0.40944347823352356,79.44577773957778,6,0,0,1173,article
